,0,1,2,3,4,5,6,7,8,9
0,2.4396660708618767,-2.1706017582109007,-0.5776007650938403,-0.7343405289660286,-0.6411868653371474,-1.2320219382338173,1.3970298069482534,0.29334818051012157,0.03554118234079671,2.194019872067984
1,1.136115575241599,0.03693112105578641,-0.31608159768500227,-0.8191944349894189,0.44041894749983457,-1.0192272131674904,0.6182091475301609,0.9820388032015361,2.161958439989655,1.542734497487008
2,0.04002245903832587,-1.417219430228883,0.8554807725463455,-0.24882699757595902,2.2556020501691543,-1.1093464877174026,-1.5088154115838794,0.38657029656834047,1.5626985312385417,0.5785829476199331
3,0.2800630190836978,-3.090794398561609,1.386601860736335,-0.06470417998085214,-0.8352298123634698,0.009265150983583817,4.01537698924371,-0.47453354525916264,-0.6138775951194502,-0.3740791837682219
4,1.0271216636219096,-0.9011107200070417,-0.1456320700950299,0.31723407276232424,-0.272324774335326,-1.4367103965225938,1.8321559905638627,-0.4235042180074456,1.6254498849275876,-0.09157298692081665
5,2.756273440945808,-1.6223798029260454,-1.2132860626036974,-1.3673236651871128,-1.1856960962354088,0.786852132092151,0.4195091102877336,0.6616587871865289,1.2406678760589607,-0.4304408456278126
6,1.9267555786375445,-0.3014230639394979,2.158558255693239,-1.0177052214655364,1.0389790774948242,0.48168841117126915,1.37074711727454,0.13990267887440666,1.518358259063434,-1.1943782009846895
7,1.1156848531153718,0.5551085331496475,0.5873126661315511,-1.026021884324494,-0.5006043163375337,-0.7722201020826039,1.7728461831037843,0.2378247234755019,1.758072753966026,0.16757440070565513
8,1.1756863666798387,-1.6113424886656769,0.8515412501532907,-0.7763969716949283,0.16628714242741166,-0.5887655694244808,1.9076525747783655,-0.9483427467722223,0.8379109858724769,1.9398965969529864
9,2.06461126796284,-0.9826268467586835,-1.2774034502792297,-2.344627420736993,-1.8864725467764003,0.31405107318122283,-1.6326099106203387,1.0947434198487571,1.723927711889804,-0.19739351170093106
10,1.9483753135725297,-0.057803992292541004,-0.21680296592301548,-0.696347494890957,-0.24298950450338086,-1.716103397456679,1.0616665013984223,0.011317574973858612,1.4776530171633426,0.28681377948837594
11,1.4979841599514205,-0.7943343363176572,-0.6906071938945159,-1.411143481109315,-1.0813199644667322,-0.8789446016747837,1.5543584748783015,1.111725919955916,1.4728149645521336,0.748672492210332
12,1.128703663345385,-0.82043024134415,0.297927281633196,-0.8605228758885941,-0.4809899862275393,-1.3636989649018179,1.2080037480050299,-0.022358154363496648,2.0014633214291364,0.09941841676685437
13,1.9714333895843086,-0.13636849721693786,-1.1127216862318396,-0.8998258180468921,0.604897772612674,-1.5352265822072881,1.1000961921468972,0.28116240539119686,0.4479499877863622,-0.5495878535967336
14,1.7269257503444242,0.86083175079711,1.0110267962493444,-0.001489064682309616,-0.648543997767676,-0.9021763152962754,0.324831266536853,-0.18425792209965527,2.8738690023704945,-0.013959326817472662
15,2.150341911562777,-0.33258200093237894,0.16291382366425958,-0.21745016153787858,0.6461100575835141,-1.0125777424089324,1.216915104761252,-0.0316420733276563,0.3184751166764678,0.6332339799817701
16,1.5213883536608095,-0.8693826270625807,0.7782339191796199,-1.0767136660710215,-0.14772388568876255,-0.22010975116713347,1.4438592840956601,-0.35693298952955915,1.3842260600520144,0.9835901762880529
17,2.3424491551792697,-1.3773889782870359,1.6934969006774043,-0.420851914836884,-1.0991428144560014,-0.558350188587078,-0.329123208018689,0.6830537369473703,0.6709351303744511,2.7517170859945423
18,2.4106200028344182,-2.9021423907613215,1.6691897504922684,0.8437718331747922,1.0407923769646892,0.031978776769041685,0.3451699721818704,0.3570681958041158,0.17978461514094246,0.14441609149752654
19,2.3639105841441577,-1.1706089411748648,-0.5904874436790473,-1.6573989920968206,-1.0210576391069228,-1.4869932011786289,1.5236667556891736,-0.588195806071702,-0.37019000173146527,0.4932991414298331
20,1.4761000755397582,-0.44999897790950166,-1.0574227915980356,-1.0224308339040642,0.26860482826500937,0.577016428391458,0.3666495022076983,2.7368805121257997,1.9760215526240483,1.7526068783642348
21,2.811227327793872,-0.08194967731778603,2.554897986681843,1.4726720259618997,2.490739282148336,-0.4417571229902695,1.1069556676377508,2.2543772625383047,0.5168215812950435,-1.815207469482092
22,1.4372355135283565,-0.5316205541997232,0.6361207960775785,0.9112042339242734,-0.1899451913977074,-1.9196406648899393,1.2196367173465528,-0.3958294554147016,0.31296731075427303,2.032255083411481
23,1.3066593556539776,-0.43912972942648676,0.6512041250849699,-1.4433296277857923,-0.19747017903577666,-0.44079326143201486,1.3152379351237018,0.46758932559444666,0.9241264771699679,1.128303504210121
24,1.8293440810259614,-0.1006755473751387,0.5899267988298798,-1.7609165692687903,-0.6408830003503496,-1.3434656012221977,0.6931099483317771,0.338812998254921,0.9655121943887174,0.8081627381043148
25,1.0231318957048396,-0.3992191981895169,0.5365031253804989,-0.839534850860726,0.17283712177117563,-0.9739483870038593,0.7885614017211702,0.0552981205013895,1.473711639306653,0.3384995728127911
26,2.4919532940578066,-1.2351794912014114,-0.849662993616974,-0.3221606336916065,-2.3228011078800535,0.06275122584593057,0.691110954819944,0.7826979137308514,1.2084469147755896,0.21542320635768308
27,-0.11020571334655031,-1.941156965571554,1.334984925012754,-0.27315868059997195,-0.13403599791509732,-1.5381877360492855,0.18795317568204925,0.9381040395891213,1.2829166585187615,3.1503968105148243
28,2.377541378757545,-0.6746987733309527,0.7165322543198718,-1.3164530035450834,-0.6187858501616083,-1.2936126690051204,0.07791482058687098,0.030828770545472152,0.6165768116618766,1.1267832766248245
29,1.3522080372808831,0.07534466990081626,-0.10980529083690267,-2.204089122106202,-0.3080051043011977,-1.5004628730838183,1.0823980951825758,0.2529815052410848,0.925651034134432,0.5628863720732126
30,2.4060282904791417,-1.2990537050934405,-0.33492478186738345,-0.22704875344014452,-0.8654420300838703,-0.8366712177627496,0.3664196910363828,0.6582724564299957,1.6060890328460882,-0.1359816466570443
31,1.682974981362423,-0.9744562561486765,0.2570892991079882,0.0807842669550565,-0.4544742852824566,-1.7690048660709905,1.0222426602388441,-0.5333925030395414,1.5133854279830365,-0.2429019733911629
32,3.230202061144064,-0.4043000235536538,0.021347305729759118,-0.8924238634566428,1.2215226697563575,-1.867495130250426,0.7204687106968599,0.952297989628412,-1.1616507720754286,-0.29750319163425193
33,1.213841785979384,-1.1510103988960743,-0.48840255336509886,-0.3500890995883254,2.0413099463123454,-0.8842870775554997,2.4276751625829083,2.491441521961039,-0.31591859279385176,0.6095795493316316
34,1.4375654454492144,-0.6617653981434181,-0.18942601298743755,-0.34693369694872883,0.007133887527899892,-0.9878921611315938,1.8250934701220736,-0.030842868031750726,1.984708528550107,0.06785162671389197
35,0.6250654641965816,-1.4475208575782845,-0.21814135164316098,-0.328321363214527,-1.4596123019248213,-0.8725770135693686,1.2396030445543214,-1.037627049070536,1.237680038360516,0.5287064304733495
36,1.0222792777002991,0.28745978459233396,0.9935447646899265,-2.2035000134108915,-0.36324475934366607,-0.7143376450882606,1.3248118615971483,0.7021791208959037,0.9721179502534334,-0.04658656975833707
37,1.5401268405646185,-1.3441099607315083,0.31770246380421013,0.18801641297806723,0.7193448002647946,-1.1531825631658328,1.181374619520066,-0.5465515907166895,1.318130895274559,-1.0991557995101573
38,0.7989886221085954,0.046954483101456515,2.0638926209711315,-0.84883229730468,-0.2626513964807595,-1.7258033782513171,1.4813495270546033,0.7952195717374487,1.4334756330898797,0.6132291199481796
39,1.4106723534875563,-0.5084135862821444,0.8303889097302799,0.49994475503858965,0.5578206908715349,-1.3201591092194758,2.1469883347807115,2.093532639628065,1.040312196042629,0.481027424908165
40,0.14275667690936053,0.02293835009535743,1.293418740920744,0.15277326552005793,-2.5623425450765014,-0.23795076038729462,2.8153258811471167,0.6450872860719434,0.8971845395220626,2.8723535080113956
41,2.027094688161215,-1.606821624733531,-1.5034218115712699,-0.5732675655015812,0.4737862178391226,-1.4218248894663372,2.6818689889508693,0.16986811748574723,-0.2960116401327736,0.9184334860275735
42,2.2005590784187703,-1.740306641620127,0.03818031970598536,-0.028389427660802127,-0.27709318618297896,0.8466737166898737,1.3023727738819277,1.7584379836998423,2.1847063073758957,0.8592326783517267
43,1.315236892683352,-1.3220048480790012,0.9338406752263697,0.3733573608178399,-0.22333305542938883,-1.4395295745087613,0.6768956925855422,-0.1492751767478391,1.9650608509342478,0.6614260841219378
44,0.3302917033118154,0.17113746045518885,-0.25669888297149246,-2.031955391390144,-0.1621167125654284,-2.1379401775275415,1.9283116167000565,0.6402374312120557,1.5243771996805575,1.3610270901047714
45,1.5140588329829376,-0.26756679222911184,0.7014168940661202,-0.9995545871936347,-0.06131338710623399,-0.8824905105259493,1.0452371952829222,0.561356498275678,1.7784064624201492,-0.2689822872882878
46,1.2191900889119345,0.476487291127638,-1.5191289028764579,1.3980413393169182,-1.7263059693533798,-1.5869057997164406,1.3512286854739093,1.0928661308428604,1.9747666644427646,0.9313838822319207
47,1.970525311395402,-0.2692388089455593,-0.07434779391238165,-1.2668020075401725,0.5175483639710529,-0.6179852135768776,0.41716938459031966,0.9058755497809242,1.4999447146097686,0.8190487060804974
48,1.3076495931504448,-0.13700822585341824,0.464539897397216,-1.9990384632916547,-0.15481014495229684,-0.887885028665361,0.9477824713802925,0.353215633831091,0.8516133879188001,-0.0482632088586619
49,1.327055093842609,-2.8706133787997983,1.8406902801757583,0.46986083555427977,-1.2302093554805813,-1.1505463996525012,0.005054668910625477,-0.10703986764481886,-0.032709455207624895,1.7574622963223767
50,3.4633874748714453,-1.124150856425696,-1.629503954794776,1.13058013584264,2.0055508532690864,-0.7289411937293584,0.6984724670396303,-1.532530210642031,2.0192635190648014,1.8752023197084233
51,1.7275996552442041,0.9813696248777578,0.19933506531976444,-1.3387051661110405,-0.6566916753644338,-1.3912805682313345,0.6974084065791055,1.076932121526334,1.8335875892791065,1.5273273716847724
52,2.498457449073833,-0.33074522912854776,0.5370656194987619,-2.0825395698481026,0.0768013616160159,-0.6479582575868196,1.2464593279433844,0.3755516167686777,1.3576028078758586,1.085667710896333
53,1.304872855403164,-0.7223358235469889,0.4823394958116701,-0.144705051663682,0.07837143589152458,-0.7395644673696627,0.8573167171351447,0.33834561963128934,1.0679651122066232,-0.3878276573737359
54,0.5949698628627764,0.12566871113087655,1.9394363660251672,-1.937299832971245,0.005583420610850415,-0.8458579916493256,0.814729135662617,-1.5064945319190635,1.506059746717673,-0.01726064402747702
55,1.767738735246891,0.1630137516546228,0.4475472729171776,-2.204169746551383,0.37024222008806945,-0.5349923832506082,0.9498592517799652,0.7981102195875597,0.7272766764042109,-0.31026223495712896
56,2.1541020777522863,-2.800702184632467,0.888114333843948,0.12681438812613843,-0.4765885157656609,-1.467849439436191,0.3645481604336602,-0.2486435648315635,0.26506866432340725,0.19504763845919162
57,2.691326808865335,-0.7163406925212212,-0.5012702910986088,-0.5206317900729717,0.6637737939878082,-1.2998156014889468,0.8092920059009708,-0.13785827428386271,1.019499572908834,-0.5529516372281303
